Frequency_Hz,Amplitude_d1,Phase_rad_d1,Amplitude_d2,Phase_rad_d2,Amplitude_d3,Phase_rad_d3
62300.00000012836,3.082537116327881e-06,0.5895048762106145,4.110072399683754e-06,-1.09181671047834,1.2585890428221217e-06,2.7952846718518116
62300.500834595594,4.84268734659951e-06,0.5748495131173461,5.635647527971567e-06,-0.40848479881720046,9.16345912992486e-07,2.1783122700525053
62301.001669808895,9.799960956860715e-06,-2.166664828583279,1.1404247874244906e-05,2.2021114249459637,3.074259822223092e-07,-0.8936565298891843
62301.502504276126,4.681149797154212e-06,-2.4584929344432878,3.906849979485553e-06,2.2021286290250286,5.710385044770087e-07,-0.49365108434167
62302.003338743365,6.330183018150016e-06,-1.0135330293032594,6.486724604666484e-06,0.7677291267076091,7.303412287756467e-07,-2.0048689019819097
62302.504173956666,2.920371545032742e-06,0.4620046577117224,4.0204129819443215e-06,-0.9854863323482619,3.665766962596564e-07,-1.510858991555722
62303.0050084239,1.0898078436467163e-06,-0.19295902398934958,2.5346821664168067e-06,-2.110270859663258,6.011438826459649e-07,-0.8573505119320337
62303.50584289113,5.586453527506711e-06,-0.8021303006417467,4.481316773874982e-06,0.178530223270513,3.2379053787098726e-07,-0.9871256151538388
62304.00667810443,7.468594649890627e-06,0.5278949784965736,9.16201606979917e-06,-0.41866700598906376,1.5279294187286386e-07,2.391744191358708
62304.50751257166,3.1627761017185165e-06,0.9392886486005011,4.726678260768998e-06,-1.0361743803573658,9.657452960140715e-07,1.306014906643001
62305.00834703889,1.4741988624651009e-05,-0.02417784627955569,1.5182368278932764e-05,0.06588355662628936,9.231878052166954e-07,-2.044967346080617
62305.50918225219,2.1139617840613234e-06,0.133654557382022,2.512879718457356e-06,-0.14641965824987282,8.919279569027675e-07,-2.6972461359828603
62306.010016719425,4.270140003408142e-06,-0.4165302037739734,4.087293543759041e-06,0.4515895457814769,1.0370799790006987e-06,-1.564327213752872
62306.51085118666,1.1462943647869776e-05,0.5289359859625898,1.2595258714242987e-05,-0.6783736706709056,7.081242420549826e-07,0.4043947618136519
62307.01168639996,7.772391134638568e-06,0.043402963430205305,1.0750867317055663e-05,0.03898404304796401,7.711930707049711e-07,0.728184174435984
62307.51252086719,1.0535159795046564e-05,0.15697385989739365,1.134441232086064e-05,-0.13035596593332197,5.266971555763785e-07,1.523927842452776
62308.01335533442,1.1444720725859242e-05,-1.3206349791936176,1.427541242157403e-05,1.3669774862076498,4.720399176844778e-07,-0.31493534032975573
62308.51419054773,9.248529792808587e-06,2.1749145476755736,1.05133243398384e-05,-2.27828434618647,9.028027142774212e-07,-1.3386655489860333
62309.01502501496,6.18331422103119e-06,0.7150580462533782,6.166213050999389e-06,-0.68724536657128,4.4999862653788373e-07,-0.44083809725651135
62309.51585948219,7.5580331652814684e-06,0.8176061217629185,9.125087857298227e-06,-0.8344631089304221,9.568062754574538e-07,2.5644325528356817
62310.01669469549,6.074951798602491e-06,-0.7644193919479599,5.6491359496978075e-06,0.5538770459074577,6.121189487215733e-07,-0.27250380133861946
62310.517529162724,4.56344297469304e-06,0.49215541889059583,5.813189726665769e-06,-2.4989584285425006,7.260230307727492e-07,-0.05903969799823658
62311.018363629955,4.876920834416156e-06,0.9494779611746041,6.870477664455855e-06,-1.0475061434407216,1.2680435519318958e-06,-2.802341433749062
62311.519198843256,1.976156302647709e-05,-0.2874994457753683,2.4161515986449973e-05,0.19173826501216043,6.092248987221955e-07,1.7268067875314979
62312.02003331049,3.589216466498858e-06,2.3537088099306995,4.90031099596728e-06,-2.164376244351054,3.52880533826843e-07,-2.416797847055433
62312.52086777772,1.6064877957092409e-06,0.6207412905206422,1.3617568384583039e-06,-0.7278944033278568,4.0677938312191677e-07,-2.1021216928722675
62313.02170299102,3.2202308638276265e-06,0.16228951578646372,3.1087675113670166e-06,-0.21835782180190655,7.810768600355231e-07,1.454204584397878
62313.52253745825,4.671552888069672e-06,1.5713027752688948,3.426231100315918e-06,-1.4548716631166903,7.253894420578018e-07,1.7296090772965136
