Frequency_Hz,Amplitude_d1,Phase_rad_d1,Amplitude_d2,Phase_rad_d2,Amplitude_d3,Phase_rad_d3
62300.00000012836,4.6783992693562635e-06,1.2682080624932304,4.8326530858571045e-06,-1.4005549938435815,1.2006590281722325e-06,2.0347307029081887
62300.500834595594,6.432739163148276e-06,0.254103782387695,5.546766554151269e-06,-0.26331087779608797,1.3203154160502141e-06,1.3860806151419476
62301.001669808895,6.431362356669404e-06,1.7263731589949107,7.262742464901649e-06,-1.2885983994794827,7.125561380255808e-07,0.016862202169769188
62301.502504276126,7.452165635796932e-06,-0.625088973794587,8.512834412503692e-06,0.7344956136822134,5.875212932470059e-07,-1.453504179205478
62302.003338743365,4.53408923648071e-06,-1.0513867099723548,6.605682375522777e-06,1.1776982691180113,7.117661904050881e-07,1.4524484528334174
62302.504173956666,8.875939680574714e-06,-0.9793369725056787,9.347235155789052e-06,1.0486428190745696,2.880298168879364e-07,0.48191410788155414
62303.0050084239,4.206642512207118e-06,0.9429903209083282,5.087207709132649e-06,-1.3516406379562496,1.399604511685062e-06,1.5115505770596669
62303.50584289113,5.454294179062912e-06,-0.7502305787850342,6.381680362067529e-06,1.0277862943190672,8.74486640261618e-07,-2.415237727633471
62304.00667810443,8.16468854932142e-06,1.7088273026298442,9.432658477986801e-06,-1.6525869190417337,2.9631987174404836e-07,1.1460716988303221
62304.50751257166,7.551977349910554e-06,-0.5320946741630199,7.194078655148658e-06,0.5758466348587834,8.165854309670929e-07,1.3280179728990313
62305.00834703889,1.611773735295178e-06,-0.6860309966203108,2.3097081688632465e-06,1.3712884503731348,2.341817353314912e-07,-0.9040550085569783
62305.50918225219,1.0185799556645196e-05,1.3134305998033333,1.0824712414401577e-05,-1.2338286279993298,5.7284397893653e-07,-1.5887141521380241
62306.010016719425,4.990308480585646e-06,0.49100493299388137,7.077757098479124e-06,-0.3232713771492071,5.434155130457293e-07,0.56911138814433
62306.51085118666,1.2986157448126764e-05,-1.5667261108635204,1.528378429432115e-05,1.6894085587969057,6.468652232412428e-07,1.7555262515129386
62307.01168639996,9.722803329965906e-06,0.7833407112349373,1.1282971936721215e-05,-0.8477903043738008,2.8151110247229844e-07,0.81665366083351
62307.51252086719,5.282891007935657e-06,2.928499375082625,4.798345766188311e-06,-2.756467077384164,6.440935728458791e-07,-2.859453156662686
62308.01335533442,6.915097629787914e-06,-0.15130370525343623,6.970715154963625e-06,0.17818817315749524,1.091971219045581e-06,1.0509952794925748
62308.51419054773,2.7674598365034495e-06,0.48637790355912913,4.540745701546441e-06,-0.2941325897447541,3.9241346803132014e-07,-2.0582674905768994
62309.01502501496,5.990583262714535e-06,-0.4250826592357674,7.246764214810547e-06,0.4591062958205476,6.950602724811006e-07,2.283432955585121
62309.51585948219,4.440330529758103e-06,0.1979767883173876,4.5413751199046866e-06,-0.30511391781120667,7.780938262619266e-07,0.4604861343829389
62310.01669469549,5.389404859455101e-06,-2.4656501743377945,6.134731222290577e-06,2.2033199953863623,1.3653751707649726e-06,-2.960438119475941
62310.517529162724,3.875076013099877e-06,-2.1111689422568674,4.375406764880564e-06,1.9274138792350852,7.268262922891766e-07,2.0772796781834
62311.018363629955,9.536004154340771e-06,0.7789559968293934,1.0604842122388777e-05,-0.6616639784211319,6.975145302661583e-07,-1.2647859382373512
62311.519198843256,1.2124067290248856e-05,-1.830488406480718,1.647886444631698e-05,1.8971144722170896,1.3415179459076347e-06,-2.5155472708115134
62312.02003331049,6.124350140885367e-06,-2.296770167811167,6.2473809650867455e-06,2.32674382887576,3.8406209429015234e-07,0.22422858041183402
62312.52086777772,4.8793652555507655e-06,-2.494145022267544,5.000405314845211e-06,2.564586913643647,7.040342853032882e-07,0.5966105346170829
62313.02170299102,4.496840022055705e-06,0.09373463544904091,3.3859259811443367e-06,-0.07140157199575448,2.7759379372095165e-07,-0.4708827331296916
62313.52253745825,9.141527703622467e-06,-0.13871207349514167,9.396083353080615e-06,0.1789083018313473,6.751856034232121e-07,-2.1429446504163403
62314.02337192549,8.972717118541161e-06,-1.3578237342387791,1.0074301202519564e-05,1.4263193827361362,6.8851794310838e-07,2.2352395530641926
62314.52420713879,9.429278218080865e-06,1.050869405610312,9.746795714917337e-06,-1.2110967916983177,3.657755729017525e-07,-1.090690050667232
62315.02504160602,8.279224089054375e-06,1.2857774187005013,1.104862256204419e-05,-1.2158654901251238,9.849008467464607e-07,0.8161987851981498
62315.52587681932,4.7801327997994435e-06,-0.7527294596954207,5.164096649265642e-06,0.7802381074288214,8.793920775181825e-07,-1.0638561600103065
