Frequency_Hz,Amplitude_d1,Phase_rad_d1,Amplitude_d2,Phase_rad_d2,Amplitude_d3,Phase_rad_d3
56318.00000024612,7.589882313342279e-07,3.043871176170809,5.431176911160576e-07,-0.21116545284241472,4.405403688360652e-07,-1.345984775694435
56318.10100990009,6.411712842400111e-07,2.027404920694701,5.74038888319788e-07,-0.46119555083840863,5.089394596307901e-07,0.7120292676796125
56318.20202030014,7.163210144358877e-07,2.886382384491984,3.584811417467353e-07,-0.2654924293085466,3.00368987201836e-07,-1.0701656273235158
56318.303029954106,7.381117242954524e-07,2.7223666890739504,5.753875205164765e-07,-0.22050850775460187,4.838767498800462e-07,-1.4572858070929404
56318.40404035415,8.293310037798197e-07,0.0884375233834874,7.204012424092169e-07,-0.05399343702164611,1.8544512623378666e-07,2.8305412464476194
56318.5050507542,4.723100288949696e-07,-0.5725490552790868,5.185818265462208e-07,-0.2107881922170732,4.034886568222269e-07,1.459459005100738
56318.60606040817,6.111321435908922e-07,2.9776312005379393,7.512632985682252e-07,-0.14744641654037705,2.1558991724816943e-07,-1.672841012040312
56318.70707080822,6.407223362163226e-07,-2.546364682129057,4.5908419153917794e-07,-0.5556136249894892,2.8270036616345323e-07,0.6586856240295456
56318.80808046219,6.845033536137175e-07,2.563798947280417,4.7234311625107066e-07,-0.7877697330844365,2.9882624880222753e-07,-1.4482932708379561
56318.90909086223,5.805290247058255e-07,2.5632616606272434,8.040284879401257e-07,2.02819821145971,1.9923437126641144e-07,1.9760716161479701
56319.010101262276,3.869023410251194e-07,2.7800226566466852,1.0935132100354812e-06,-0.39676475219881796,3.2875045648176787e-07,-2.3428681093014956
56319.11111091625,6.512410058686859e-07,2.9656196614512824,5.747833513271597e-07,-0.28237378649778666,2.824965843638348e-07,-2.430984251489961
56319.2121213163,4.4632402893560664e-07,-2.893288212534948,3.869918942302545e-07,-0.2633436210977792,1.0595633637406113e-07,0.17263190873222464
56319.31313097027,3.847894908770283e-07,3.0697687341363045,4.969786532672687e-07,-0.10824478649901885,3.12467876796918e-07,-0.34452750138940613
56319.41414137032,3.9717226328763747e-07,2.760618287975178,3.003877796555677e-07,-0.9320169131433974,2.5380548991526e-07,-1.1956308227598114
56319.51515177036,3.654143875473822e-07,2.5390229446753523,2.622759200809128e-07,-0.23600205716409423,2.4514687293970733e-07,1.3474736899510027
56319.61616142433,6.958341932001178e-07,-1.8054987388421233,3.908511459643799e-07,-0.38716800676348734,3.488437493856466e-07,-0.1277001826623886
56319.71717182438,2.5698025621666477e-07,1.7230752103114457,2.6410563100667614e-07,-0.7325126540983585,3.860721575784862e-07,1.7806853512267875
56319.81818147835,4.0284725656403906e-07,2.8974823696919922,4.6775380803660864e-07,0.1928552472859674,1.359788956838515e-07,-1.7254482155985693
56319.9191918784,4.5836049140643454e-07,2.5751676631145153,2.353933419421659e-07,0.12217153810733176,6.12312365294958e-07,-2.779630350419431
56320.02020227844,4.070317668129768e-07,2.87131671071998,4.1016312731037206e-07,-0.1854038442341976,8.799059012299004e-08,-0.674089314450107
56320.12121193242,4.219271390332006e-07,-3.05255696950618,3.619910094294136e-07,-0.20038657102599589,3.8422528548740593e-07,2.4219269078342736
56320.222222332464,4.693030946485528e-07,2.9500697283562443,3.311180481616408e-07,-0.08203485921584536,2.956323261443844e-07,-0.7023928624518829
56320.32323198643,5.356481728318221e-07,2.9275333716346212,1.920791626466713e-07,-0.3464589920793496,4.2882480691327824e-08,-1.0152513354669168
56320.42424238648,3.513835683867932e-07,-2.4873710299429357,4.231760593950002e-07,-0.20692378760387023,2.1743631787307355e-07,0.7632202614611473
56320.52525278652,3.692142057509334e-07,-0.5919428251531069,2.688053967860049e-07,-0.3289784764480099,1.2495553405689714e-07,1.5507681155562005
56320.6262624405,3.9782458538923515e-07,1.391262668723892,3.124899723803883e-07,0.3123098894704795,4.969077776529769e-07,1.918585400523418
56320.727272840544,2.2868216092209003e-07,2.0332618164851177,3.277474177932167e-07,-0.3330914243156196,2.427440666473333e-07,-0.18207897025717698
56320.82828249452,4.590060702039775e-07,2.37568647779404,3.37905568388233e-07,-0.3432308867133281,2.0377240407578855e-07,-1.1844848831552117
56320.929292894565,5.290516306361433e-07,3.0008531229889,3.5029533910115303e-07,-0.20303106695079143,1.5311439054817618e-07,0.13146415214941304
56321.0303032946,3.114393989280914e-07,-0.41765779984923035,2.4876357994153824e-07,-0.5730871354667301,3.9711533858333796e-07,2.2822051692719083
56321.13131294858,3.7336779547274355e-07,3.02968933218139,2.427207589092325e-07,-0.4481100110998627,1.1100809098341975e-07,-1.0117621690399234
56321.232323348624,3.197563664835963e-07,2.3327344586556418,2.3052819814125528e-07,-0.3539710572884344,2.404278256172245e-07,1.8737689206382722
56321.3333330026,2.6811155282067503e-07,0.957540701246969,3.588546220918882e-07,-0.20093402875038835,4.407826337892959e-07,-1.0231893955940905
56321.434343402645,2.0767889601926842e-07,2.351782061413249,2.3291202520948475e-07,-0.24180124629434374,5.362933105299841e-07,1.6535548401650275
56321.53535380269,2.8722606522669347e-07,0.3578357976304538,1.912911230109622e-07,-0.41675009140437824,3.7277810518180063e-07,0.2239191899964361
56321.63636345666,3.803421062310267e-07,2.81007311655091,3.523904504063529e-07,0.10890240826426,2.1999211757690983e-07,1.5111882539162462
56321.737373856704,4.5115032045845813e-07,2.21426729148602,3.053113042916821e-07,-0.3545139147068242,2.2012763755222644e-07,-0.03856435401295416
56321.83838351068,2.906983173629591e-07,0.26495160278461993,2.6490624147846173e-07,0.5448160410865586,4.5068054772132244e-07,-2.439834299517561
56321.939393910725,3.8018887271821486e-07,-2.004469644209762,2.448454882019331e-07,0.0724013670210933,3.340474990775253e-07,-0.3594013488649042
56322.04040431077,3.572045221281609e-07,2.4283699636465386,2.2988113468907234e-07,-0.6255299931090631,6.341444802814206e-08,-2.282621273476868
56322.141413964746,3.4196042949597077e-07,2.7202136146897864,7.536624256533575e-08,1.7792160307534575,2.8433155599265065e-07,0.7429299935068834
56322.24242436479,2.0432683614689654e-07,-2.469779608165887,1.6047482239499563e-07,-0.04046636679976566,3.793246269746756e-07,0.38403583029089605
56322.34343401876,4.0565399458216206e-07,-2.16423838122901,2.4076943058595055e-07,-0.259967830314787,5.487810688561924e-07,1.1931130372086503
56322.444444418805,2.5554215434872685e-07,-2.5469229013365577,3.262718628340217e-07,-0.689247462212787,5.293758540432415e-07,-2.0709934009647615
56322.54545481885,2.5679637425929245e-07,2.9185252346527064,1.1685598459709906e-07,-0.3517506183603938,1.455168624670509e-07,-0.2934462997508204
56322.646464472826,1.5716262911988745e-07,0.008701697821298687,3.484913274936265e-07,-0.06488301805413861,3.4687645816178436e-07,-2.7199867363848305
56322.74747487287,4.3299686404751207e-07,1.2342302009528834,2.3044081796146839e-07,-0.2722819181234498,7.911432889694104e-08,0.4213752938941058
56322.84848452685,3.1799409707727586e-07,-2.8124064452500925,1.7531219654268638e-07,0.3031421246601136,3.748460162263525e-07,-2.470512235289603
56322.949494926885,1.0528320445474834e-07,-0.7524744955959681,3.177650863972951e-07,-0.4405763690432572,6.961101804314217e-07,-0.2923157957328077
56323.05050532693,3.3839356279700036e-07,3.0290742076652064,3.1056110474408555e-07,-0.4996398357747641,5.976901816551224e-07,0.12654041893421109
56323.151514980906,2.1164229787722033e-07,2.672132391434786,2.775886491510079e-07,-0.23885188970036583,4.836813805084359e-07,-1.3409545643275418
56323.25252538095,2.9018997667972673e-07,-1.144128837500538,2.2538695000904095e-07,-0.2540807389650986,3.8100563490727185e-07,-1.040632640901483
56323.35353503493,5.382501362598834e-07,2.636307516083478,1.878916613658788e-07,0.3212535759691342,3.499690767075695e-07,0.7226137858506375
56323.45454543497,3.28718052635659e-07,2.7699407830869336,1.4227193144032995e-07,-0.22087265132831504,2.862043034482942e-07,-1.7702091555266015
56323.55555583502,4.656409652030422e-07,2.7518420678886595,1.293568360517795e-07,0.4078931564397951,1.6339242264640206e-07,-0.6851406199835705
56323.656565488986,3.99182682400873e-07,-2.6335618162688283,2.5402532064747344e-07,-0.5275426396308712,1.9652835361431446e-07,0.7470041736350683
56323.75757588903,2.480159069342188e-07,1.1759249635124598,3.844206421186509e-07,-0.016039311513682354,6.106413775871748e-07,0.8972689196067295
56323.85858554301,2.6753940621474275e-07,-0.47396131097481015,2.3014713258690315e-07,-1.1743035791918097,1.3578168547369424e-07,-0.23649368908996887
56323.95959594305,1.3880123715645478e-07,0.40755635405148066,2.425987768995887e-07,0.05796213692310909,2.3506199104218707e-07,0.1676990117925115
56324.0606063431,3.471744626050784e-07,-2.62109963396302,2.5367184066208635e-07,-0.5449065862274254,2.4719656920702924e-07,-0.005754374957134187
56324.16161599707,2.140691342090578e-07,2.838221269178792,3.243625539716223e-07,-0.244254875739741,4.5770518440458083e-07,0.867593902981375
