Frequency_Hz,Amplitude_d1,Phase_rad_d1,Amplitude_d2,Phase_rad_d2,Amplitude_d3,Phase_rad_d3
61999.99999981998,1.9492597605033075e-05,0.7780793389096685,2.2926865517570755e-05,-0.5611020483596552,4.956791550218351e-07,-0.7020775056823406
62001.00050040902,1.768150907409662e-05,1.4786668096572742,2.0561437972790998e-05,-1.3255305517070353,9.146383145167588e-07,1.298506514486873
62002.00100025199,9.912892078442769e-06,1.3660467215385486,1.0775123248711592e-05,-1.1224694565992301,1.4729272689778798e-06,-1.07484273188839
62003.00150084104,1.439661609548771e-05,-1.1588015125977718,2.0978757820620836e-05,1.138515240906447,1.34092120313434e-06,-2.2630768780413804
62004.00200068401,1.1899202441434648e-05,-1.405563131471388,1.4081329524877353e-05,1.5816879629838134,8.153390338574027e-07,-1.0089586048873702
62005.002501273055,1.0358004294348299e-05,-0.9974429912898752,9.398752495443585e-06,1.701715906519908,1.1731886840112144e-06,-1.3209616289234545
62006.0030018621,6.564448550703231e-06,1.3611608847797616,9.88929145827744e-06,-0.8589283748786113,7.245456961231391e-07,-1.3839249501225481
62007.00350170507,1.1246834312913268e-05,0.3809483811101375,1.1726385086143726e-05,-0.2882114396841218,9.334781349570724e-07,-1.0688393900961122
62008.00400229412,8.694400148122216e-06,-1.866963581493757,8.116054057036813e-06,1.7466990136304938,9.105046252030991e-07,-1.8586717417994967
62009.00450213709,5.719803505455583e-06,-0.1637382987807859,6.7239081208993e-06,-1.3547241438875117,1.7010136945600402e-06,1.6046649666963224
62010.00500272613,9.635262840814087e-06,0.6516947904215351,1.2079615251171953e-05,-1.1904348119291577,1.2492405909261906e-06,-0.6813546911957441
62011.0055025691,2.7422761131427686e-05,1.2881823996093067,4.250124018093565e-05,-1.2521418163254785,2.103633720499542e-06,-0.4744385686547745
62012.00600315815,9.628849121089664e-06,-1.017877117382329,2.063134277481938e-05,1.4986598306537149,1.0339856717016471e-06,-1.187855905958907
62013.006503001125,1.4931674978462052e-05,1.411302721373771,2.5152920114301488e-05,-1.2929238165646446,1.6283332464911241e-06,2.484728388264467
62014.007003590166,2.0706343732485744e-05,-2.063481712454949,2.2319459816375653e-05,1.943398590395414,1.3485975943583304e-06,-1.695055915384551
62015.00750343314,1.2892253868571542e-05,1.9858000162643836,1.0720768013092593e-05,-1.6521084378882684,1.246824309328447e-06,-1.1833903916096946
62016.00800402218,7.319827016260016e-06,0.00031686879310934175,1.2696146709169234e-05,-0.03374063839221823,6.094494036753695e-07,-0.2482803704897559
62017.00850461123,1.2708227587095373e-05,-0.8900841365107732,2.0754564022100866e-05,1.16780213970923,9.10247458138437e-07,-0.5671413932689675
62018.0090044542,1.5719449383969062e-05,0.08283674321643361,1.7759538194090724e-05,0.6953054887583053,1.5868050941513703e-06,-2.196877513098179
62019.00950504324,1.7597957155574307e-05,-1.1090367767388511,2.6064760218695608e-05,1.378333340474519,1.0549681605267139e-06,0.5372344800442025
62020.010004886215,1.3297351294075492e-05,-0.14316271969806427,2.0587897081513275e-05,1.427560824923035,1.355872898587735e-06,-1.0595723993416606
62021.010505475264,1.6881841043451273e-05,1.6842178630384383,1.8955248674069323e-05,-1.4933915879382738,8.773024764741605e-07,2.4175299230677285
62022.011005318236,2.7939040710352307e-06,0.523296198155443,5.841613712080975e-06,0.8092043228525015,1.4164648611728104e-06,2.6223925490638353
62023.01150590728,9.814777394233425e-06,-2.9250440191229754,6.692523447081147e-06,0.5227940827550998,9.769877436563862e-07,0.8053572891257936
62024.01200575025,7.232783036668363e-06,0.8929847582160132,6.507224978605268e-06,0.3659993410084194,2.693304499598087e-07,0.09004580108930198
62025.01250633929,1.5782491958321603e-05,1.1571593405869383,1.983115220893051e-05,-1.2502873228984503,8.646607688589523e-07,-1.3545094335830612
62026.01300618227,4.170863793274848e-06,0.30190812529994127,6.265423753481879e-06,1.8039211609151493,4.185067069509707e-07,1.3375455091878947
62027.01350677131,1.0624854339347018e-05,1.2463609207739708,9.416512423193295e-06,-0.9951423783009076,8.580244967375501e-07,-2.7522676224137683
62028.014007360354,9.014483123249848e-06,-1.0040905050486737,6.249766321861098e-06,0.484945249940824,1.1571958514976069e-06,-0.04475440131398552
62029.01450720333,1.3029618273488708e-05,-1.4600908423301875,1.821686239043501e-05,-1.1077485913348513,1.3459271155219253e-06,-1.1244961862896965
62030.015007792375,9.911464816315497e-06,0.8047956672534483,1.3224490934606555e-05,-1.0185115383574794,1.3591722000483842e-06,0.8354607801642872
62031.01550763535,4.949981013861657e-06,-0.4278337069227858,4.780691059835882e-06,0.9368117671597213,1.0162197385597445e-06,-0.3470965922228531
62032.01600822439,1.4196403529916687e-05,-0.8715825043459116,7.602448021150474e-06,1.1586368736744086,1.1372172194983709e-06,1.9540147939906451
62033.01650806736,7.322410556737856e-06,-1.6581117187022596,5.8990452914051205e-06,-0.132765902537425,7.467575055354548e-07,-0.642907297153646
62034.0170086564,1.469214493461394e-05,0.058621814128068245,1.583783079491731e-05,-0.34061571372778787,1.3437425385800368e-06,-2.309356991937489
62035.01750849938,1.609258277085268e-05,1.0790615146017373,2.0467778407074064e-05,-0.6846373928119811,1.5290232117332725e-06,-2.7388019085997057
62036.018009088424,2.572240826487566e-05,-0.5625321966677552,2.228000091148584e-05,0.46040409403625626,7.602347530581382e-07,-0.8655511643371289
62037.018508931396,8.319335721601716e-06,0.23951668825640132,9.761929137478844e-06,-0.23024321741148487,3.6897849256508717e-07,0.7643134305115274
62038.01900952044,2.2075597251999245e-05,-3.1176747673707608,2.0536804562002577e-05,-2.9658272056307253,2.3957733962892313e-06,0.32775977665438444
62039.01951010949,1.147527527618887e-05,1.225728592624375,1.2229663849831317e-05,-1.2142061523512278,1.7129563008184784e-06,1.1192869884153092
62040.02000995246,2.5331151901309038e-05,1.2496657652853405,2.222046545576728e-05,-1.1283624166679327,1.6263962087962288e-06,-1.646351733392674
62041.0205105415,1.5740993789123827e-05,-1.048063515869122,1.6913934548256936e-05,0.4177752872383746,9.22701729879918e-07,1.0847030225287537
62042.02101038447,5.567799334083969e-06,2.207033109965737,5.421149765287102e-06,1.4397047955431876,1.3998897736093671e-06,2.3067173966482137
62043.021510973515,1.646785330304255e-05,-1.9950008819515637,1.721156860173614e-05,1.6738486016539746,1.556418010360949e-06,-1.625069824298121
62044.022010816494,1.7945425920125458e-05,1.6121067270822702,1.9262760714166595e-05,-1.4290696585743565,6.435433294468647e-07,0.947233538967244
62045.022511405536,7.057579723920988e-06,-0.7643635759135493,3.686281992242532e-06,1.5120151811355582,1.3019997839375915e-06,0.6053032430657858
62046.02301124851,1.3870121390520673e-05,0.10630773638497934,1.8090385503154773e-05,-0.20424811352078137,2.6434793724302685e-06,2.732263014079294
62047.02351183755,1.5725615104713173e-05,-0.49603863266980114,1.6044963797142668e-05,0.6264874669102042,1.6621087833091064e-06,1.1188589927192956
62048.02401168052,1.1783087826597937e-05,-0.39958742981746564,1.2458537880171664e-05,0.7382473873728485,6.567835733707819e-07,0.08207598536772949
62049.02451226957,8.766624800146527e-06,0.8905537191251586,8.183006680878825e-06,-0.8260650235559486,9.410172042022131e-07,-0.007559994279265925
62050.02501285861,9.073228910582615e-06,-0.799596837105917,1.0285008968398026e-05,-1.4090202469102782,7.990581171204361e-07,-1.6286306845662561
62051.025512701584,7.859170705248165e-06,1.7281697449317357,9.335870499287827e-06,-1.2246887870508039,1.8525861760112813e-06,-2.2784095874118266
62052.026013290626,1.6088412413273626e-05,-1.9059961171816386,2.0518037371885733e-05,1.848647811139861,7.761309519645305e-07,-1.5397887226018883
