Frequency_Hz,Amplitude_d1,Phase_rad_d1,Amplitude_d2,Phase_rad_d2,Amplitude_d3,Phase_rad_d3
56320.00000019843,1.6022212209318245e-07,-0.6106941646518248,8.57908264237816e-07,1.3797110685106486,2.6902311960199122e-06,2.8122292714121597
56326.86868651149,1.1874558419867359e-06,-0.46412761007355313,6.451377768548747e-07,-2.42644953032458,1.3501661480456812e-06,-2.1999079472351655
56333.73737357061,8.571822031548961e-07,0.5742428277152688,1.006835463025324e-06,-2.898725154600448,1.0965030591582374e-06,-2.1055265696420746
56340.60606062974,2.7424085521128463e-06,-0.3169691805888153,2.6076281154298623e-06,3.0792487118520104,8.800607051167754e-07,0.5130525087830546
56347.474747688866,5.773957108825128e-06,-0.6321597792095285,5.371267929272102e-06,-3.0194088464063875,4.5258098294365385e-07,-0.8242454179104576
56354.343434001916,7.800567034607382e-06,-0.7921365703935085,7.556040702371736e-06,-2.9996390073570094,9.434724752279233e-07,0.06178918389611294
56361.21212106104,1.0178011046041247e-05,-0.8277524179288287,8.891440322110708e-06,-2.8502199338731167,1.3237580382475276e-06,2.82276654001724
56368.08080812017,1.0876191581923642e-05,-0.9195927778215295,1.003400779531101e-05,-2.7428111604347967,2.820361844004919e-06,2.5311391593420165
56374.949495179295,1.231405535851658e-05,-0.9291753033646221,1.1332983151800159e-05,-2.6843240117310496,1.3745614099229386e-06,-3.017503605220751
56381.81818149235,1.3848549818767365e-05,-1.071529857936937,1.238938645203955e-05,-2.607918598290628,8.122495440079998e-07,0.12459617061131277
56388.68686855147,1.4504007304459425e-05,-1.090620017824125,1.3037352769248103e-05,-2.556748303541859,1.290526277642532e-06,3.0117355316264622
56395.5555556106,7.342871977018641e-07,-0.7307064383407548,6.714824381600955e-07,-2.2655702455729165,1.1032485721910761e-06,-0.9779425058652058
56402.424242669724,5.457065821025964e-07,-2.4121853893948626,7.032154552150992e-07,1.4622338844998648,1.5125217104163075e-06,-1.912100489456644
56409.29292898278,3.2132992769037037e-07,1.8927938836669238,3.856925776564033e-07,0.49073328530446114,7.586825209920541e-07,-0.005073648235467524
56416.16161604191,7.651868666856694e-07,2.898699564061252,7.114270978982421e-07,-1.647783566302945,1.3273351464593773e-06,-0.30652750020072506
56423.030303101026,8.876407128464035e-07,0.6616906984884638,3.3218625585954683e-07,-1.1490837770178406,2.953250528225857e-07,-1.0096560326287525
56429.89899016015,8.753827886793243e-07,-2.226849224050654,1.1402875730331186e-06,-2.045050646777455,5.391098492114876e-07,0.7325372206072096
56436.76767647321,9.866754368164486e-07,-2.994013816516306,1.99715735327482e-07,-0.9564541706990857,3.98513620635476e-07,-0.33568707520401875
56443.636363532336,5.384693493489719e-07,0.71933228329485,3.6677283826500444e-07,-2.636808003867998,1.5975946899842144e-06,0.31151084386562117
56450.50505059146,5.90352450289294e-07,-0.28407449376947846,4.403508112042505e-07,1.1780799639392041,1.3303719406716299e-06,-0.04034091647406663
56457.37373765058,1.011271266858095e-06,1.3910896695705033,5.430465804591589e-07,0.8329598549345085,6.710188175179984e-07,-1.034944089448183
56464.24242396364,6.721200171172515e-07,2.5693275015158794,6.704496326059175e-07,1.3328570634620804,1.002291627043284e-06,-0.21895353025774367
56471.111111022765,9.262210978264499e-07,-0.08658195536475098,4.964993925798913e-07,0.9669094603655217,6.753969960718815e-07,0.6978978193583761
56477.97979808189,9.294613754924762e-07,1.4981618736354545,7.183318872792855e-07,2.4741522855070848,1.100228614471305e-06,2.895219822266703
56484.84848514102,3.1472535668285377e-07,-0.3608900129602755,9.245423192665682e-07,-0.06471319135548352,1.4297958963033996e-06,-0.20330002897252
56491.71717145407,1.369783667345903e-06,2.1939782064167357,5.239372326122722e-07,-1.655508975416393,6.551930103959962e-07,0.558256173656959
56498.585858513194,9.589504409464435e-07,-1.0318434353849022,7.20092105022454e-07,-0.502986368196057,9.340657624684869e-07,1.7581113605957723
56505.45454557232,4.902032270801926e-07,1.823699552726376,2.7777103727942503e-07,1.8480122179919583,1.6099032267280556e-06,0.4278754362046014
56512.32323263145,3.2678638335024583e-07,0.6941000406178518,2.936652616667224e-07,-0.13430893346979011,8.764925229287368e-07,-0.7998304415865414
56519.1919189445,6.108873083765345e-07,1.2639957677079252,1.1154941253517054e-06,-0.44505234664525306,1.6173120648599778e-06,-2.74177262078456
56526.06060600362,5.886735292903709e-07,1.2551920902288312,8.224265018977552e-07,-0.7362459977609123,1.7245000418984237e-06,0.6200566769128234
56532.92929306275,4.0070463554607517e-07,-0.16420587244876872,3.659700118131814e-07,-2.639523887472138,1.4538753686972565e-06,-0.6511781191914684
56539.797980121875,1.5492369662039058e-06,-2.7262384283768784,2.0959323484581472e-07,1.324719393899118,1.1543859554098099e-06,-0.12239578421908814
56546.66666643493,8.170182611333429e-07,-0.22590017369395057,2.51877113756965e-07,-1.3205728647091963,1.0519386347729123e-06,1.1049598109113539
56553.53535349406,7.01108642327943e-07,-0.8281113625936066,3.276893381621689e-07,0.16506493910232414,1.6019493062707545e-06,0.3190446223837661
56560.40404055318,8.783884404422398e-07,2.063694673069009,4.953530062004602e-07,-2.613881581623195,8.804418837967841e-07,-1.9540634691501118
56567.272727612304,8.883046894342908e-07,1.450109663468682,6.813744024800293e-07,-0.7385077065015155,5.825918669512359e-07,-0.5751086190927771
56574.14141392536,1.4173024437605242e-07,-0.8570730841983851,6.319182801675686e-07,-2.277400097791777,7.318544713051651e-07,-0.6302031240862891
56581.01010098449,8.664369704760712e-07,-0.12684709483459594,6.641606056966274e-07,-2.258591601056627,6.179538864989009e-07,1.2915541209089596
56587.878788043614,9.712916304476538e-07,2.752476475336821,6.170213460157419e-07,0.23994584055459073,1.982267157255813e-06,-0.36928900411840165
56594.74747510273,7.617822530758072e-07,1.0476018329920627,2.893331659001407e-07,-1.2706735135661145,1.6398984834271988e-06,-1.8720541694028827
56601.61616141579,4.748429351222052e-07,-0.1407462241739031,3.6939918682983227e-07,1.3342558008364331,1.4192918741209536e-06,-2.3124433214203703
56608.484848474916,4.668572181919494e-07,1.925707701483313,6.007116070646002e-07,-0.6885545599758665,2.519632654755626e-07,0.11659029408257844
56615.35353553404,7.835569982407429e-07,1.936752873401922,5.049334719968645e-07,2.221306985642937,4.98876163308548e-07,-0.6445119563524653
56622.22222259317,9.024946094075303e-07,-0.15252297519516952,5.922681309441457e-07,-0.09444085481795894,9.492435835702267e-07,-1.9033493253665776
56629.09090890622,6.271572677227734e-07,-2.014799485237942,5.912671238362078e-07,-2.7641442586561302,6.76731468543322e-07,1.621307401064809
56635.959595965345,1.0538839477096231e-06,1.1238432558204945,5.353739172815859e-07,0.5116977789320891,1.5631063180982706e-06,1.6496454054453504
56642.82828302447,4.596238953340628e-07,1.9577715953131911,6.277149078317286e-07,-0.8456653108617238,6.26703904307633e-07,0.32927364182632624
