,Frequency_Hz,Amplitude,Phase_rad
73,54663.7998080607,8.075759291779407e-05,-0.35369859904409706
74,54672.94938331033,8.103200515651589e-05,-0.35694164220528113
75,54682.100490007135,8.051082435399235e-05,-0.3581620896492085
76,54691.253128407654,8.096611158810681e-05,-0.35413906377723203
77,54700.40729876816,8.0790715119916e-05,-0.36124408942941055
78,54709.563001345065,8.065071920725593e-05,-0.3580244633318977
79,54718.72023639482,8.088482363649772e-05,-0.3587377812445988
80,54727.879004173956,8.083643689978309e-05,-0.36218667679901223
81,54737.03930493888,8.021354308648335e-05,-0.35592308650869453
82,54746.201138946424,8.112423965333277e-05,-0.36131338546102454
83,54755.3645064531,8.140063747444335e-05,-0.35570576531909864
84,54764.529407715585,8.111425706437473e-05,-0.3613309243229659
85,54773.6958429906,8.057440189848178e-05,-0.36006310928445173
86,54782.8638125349,8.082084949044064e-05,-0.35735578825558445
87,54792.03331660519,8.083553692220672e-05,-0.3555535798763499
88,54801.20435545853,8.065778870996723e-05,-0.3592800956289893
89,54810.3769293517,8.064023240131731e-05,-0.3552773006724796
90,54819.55103854164,8.112370216247916e-05,-0.35737704396661485
91,54828.72668328533,8.102110438209153e-05,-0.3584505544734715
92,54837.90386383977,8.127060322061841e-05,-0.35819352536795784
93,54847.08258046193,8.092653519221599e-05,-0.3591347468661441
94,54856.26283340913,8.111847530514827e-05,-0.36080045085795326
95,54865.444622938405,8.079895060836998e-05,-0.35691545499556593
96,54874.62794930695,8.077847107251223e-05,-0.35886926887728404
97,54883.81281277201,8.083653629775516e-05,-0.357214146601068
98,54892.99921359085,8.097101559989493e-05,-0.3525495737662487
99,54902.18715202068,8.063052026097283e-05,-0.3591035223888483
100,54911.376628319085,8.112678345685218e-05,-0.3584392508563218
101,54920.567642743365,8.118298215576649e-05,-0.35544385025878356
102,54929.760195550974,8.085590452917983e-05,-0.3592140456201349
103,54938.954286999404,8.084739130483851e-05,-0.3552033742720365
104,54948.149917346185,8.103096848860977e-05,-0.3589631231876287
105,54957.347086848786,8.069388062137021e-05,-0.3542318243704228
106,54966.54579576506,8.097420645719772e-05,-0.3492568259668863
107,54975.74604435255,8.057741150680187e-05,-0.35913223113145115
108,54984.947832868966,8.086721997301904e-05,-0.35605699116767825
109,54994.151161572074,8.049171414672629e-05,-0.35672762902664606
110,55003.35603071965,8.084633568219899e-05,-0.3629435679143775
111,55012.56244056944,8.076009760435169e-05,-0.3575794126877122
