,Frequency_Hz,Amplitude,Phase_rad
31,60301.611813695185,2.1499557112313532e-05,0.08238311897156055
32,60311.3664292701,2.4305091348806325e-05,-0.3923437368395649
33,60321.12262278845,2.66089097908759e-05,-0.5632677095101507
34,60330.88039450524,2.2776884902498645e-05,-0.2820926070743296
35,60340.63974467589,2.3898313709416426e-05,-0.5537026414347088
36,60350.40067355586,2.3676334198622662e-05,-0.3744174786297163
37,60360.16318140028,2.2539894201644847e-05,-0.1861520861051091
38,60369.927268464824,2.2848949562491424e-05,-0.322995905807535
39,60379.6929350047,2.2502707004668703e-05,-0.16278548612403207
40,60389.46018127565,2.2882540998103536e-05,-0.20974614451404536
41,60399.22900753298,2.4900157545661327e-05,-0.44956634324837436
42,60408.999414032514,2.4114783340216592e-05,-0.3767291889951901
43,60418.77140102964,2.5781680335391714e-05,-0.4749905794548822
44,60428.54496878027,2.3432228896542798e-05,-0.28618319151922644
45,60438.32011753986,2.348829801234626e-05,-0.34240563516118233
46,60448.096847564404,2.279919441359266e-05,-0.17346921248983746
47,60457.875159109455,2.471303203217459e-05,-0.4723340610962013
48,60467.655052431095,2.3589246152209554e-05,-0.2802478267738904
49,60477.43652778494,2.452034870839411e-05,-0.41838663156073735
50,60487.21958542716,2.215107397552726e-05,-0.16083458781373058
51,60497.00422561347,2.2538634293572317e-05,-0.3531318920141247
52,60506.7904486001,2.222233435330131e-05,-0.4089810522386151
53,60516.57825464285,2.2852645326338466e-05,-0.5005313809013836
54,60526.36764399794,2.647960013221216e-05,-0.5863065729281186
55,60536.15861692159,2.8374275433144394e-05,-0.6193665850581197
56,60545.95117366973,2.455628142966994e-05,-0.4457526108294187
57,60555.74531449882,2.342662309730518e-05,-0.22900180206414486
58,60565.541039664844,2.1815554562595823e-05,-0.0867843914200797
59,60575.338349424346,2.3842360071113564e-05,-0.3077550846506841
60,60585.13724403341,2.169221260926545e-05,-0.18872108489190575
61,60594.93772374865,2.2139480905380045e-05,-0.2274931915426359
62,60604.73978882623,2.4624138511715176e-05,-0.4051217408231265
63,60614.54343952286,2.2784111885592158e-05,-0.204698725522093
64,60624.34867609478,2.28676984087801e-05,-0.3106432105637376
65,60634.15549879878,2.2160633749729868e-05,-0.07005808329077488
66,60643.963907891186,2.3186948189393492e-05,-0.19224292518283834
67,60653.77390362887,2.203997686582451e-05,-0.1164934282745815
68,60663.585486268246,2.2290934206609757e-05,-0.1702484975228222
69,60673.39865606627,2.1443677431655017e-05,0.12752340699985082
70,60683.21341327942,2.4048723574910845e-05,-0.27405499965931085
71,60693.02975816462,2.3886757780268888e-05,0.2077869795667599
72,60702.84769097883,2.333594012371596e-05,0.00474785665009005
73,60712.66721197866,2.2521866336607104e-05,0.009214828710718216
74,60722.48832142127,2.1901198000850422e-05,-0.1487938178983725
75,60732.31101956336,2.2978286118067436e-05,0.038196222989137774
76,60742.13530666218,2.588913999807727e-05,0.3864533177819323
77,60751.96118297452,2.366723342765864e-05,-0.2694916188869584
78,60761.7886487577,2.3096156572658258e-05,-0.25201945992661007
79,60771.61770426858,2.3222999984815225e-05,-0.3597214364108439
80,60781.44834976459,2.318666204170153e-05,-0.2708395950731459
81,60791.28058550267,2.1222576261106407e-05,-0.15969669057723107
82,60801.11441174032,2.1169464666458157e-05,-0.025355507700721827
83,60810.94982873456,2.0662448419587266e-05,-0.07901123276327171
84,60820.786836742984,2.358885461276165e-05,0.22467061133701902
85,60830.6254360227,2.271637420635268e-05,-0.07292264844007822
86,60840.46562683138,2.221407681971354e-05,0.041979819286268844
87,60850.30740942621,2.2081652921364108e-05,-0.1593988182785544
88,60860.15078406483,2.1342188754481578e-05,0.33340268371368537
89,60869.99575100487,2.2095710680172996e-05,0.13636273345546387
90,60879.84231050368,2.1919564137062166e-05,-0.009497635472287495
91,60889.69046281912,2.1428264780606432e-05,0.2210068920090455
92,60899.5402082086,2.046186829527753e-05,0.3483330755397952
93,60909.39154693008,2.3640063193577694e-05,-0.34645435332286834
94,60919.24447924104,2.297115740561748e-05,-0.215754029171178
95,60929.09900539952,2.252512548652493e-05,-0.21876099255891673
96,60938.9551256631,2.4252755841746184e-05,-0.3081267832879607
97,60948.812840289895,2.410950437747018e-05,-0.43253799586924785
98,60958.67214953757,2.4860517390869764e-05,-0.4166213239267953
99,60968.53305366432,2.3444356356701425e-05,-0.2636923615229794
100,60978.3955529279,2.1439935053814677e-05,-0.013545499886121217
101,60988.25964758658,2.1793443734188868e-05,-0.16528195853950636
102,60998.12533789819,2.568468549970955e-05,-0.5478947570600786
103,61007.992624121114,2.1250715115229556e-05,0.12217027309682305
104,61017.86150651325,2.309584988904872e-05,-0.30274009852078043
105,61027.731985332925,2.268447973849181e-05,0.1009034472356473
106,61037.60406083851,2.6525580769304163e-05,-0.5384177450040477
107,61047.47773328804,2.3602116834910865e-05,-0.16454412745294392
108,61057.35300294009,2.39534214418321e-05,-0.4240527188130768
109,61067.2298700528,2.3774140246754432e-05,-0.2891003568665805
110,61077.108334884804,2.735507699807586e-05,-0.602707792911625
111,61086.98839769432,2.2903335923412463e-05,-0.11323133279105206
112,61096.87005874008,2.3123963680268243e-05,-0.05955138064963024
113,61106.75331828038,2.1631260541608036e-05,0.12907667591664126
114,61116.63817657406,2.3629871147317996e-05,-0.12709536496627435
115,61126.52463387947,2.4966114826340047e-05,0.17056474285841566
116,61136.41269045553,2.5152455167768526e-05,-0.46935065024324424
117,61146.3023465607,2.5299018853509434e-05,-0.13647564955204405
