Frequency_Hz,Amplitude_d1,Phase_rad_d1,Amplitude_d3,Phase_rad_d3
61000.0,1.9995659981278774e-06,-0.244540528101229,4.688568911197544e-06,-2.090678256944667
61007.00350175088,1.8121249857795012e-06,0.0521218426255301,2.0581954602892436e-06,-2.2663284856845856
61014.00700350175,6.556694731724139e-07,-0.8401439309581095,2.453704595491807e-06,-2.1677256201586026
61021.01050525263,1.0572810826721029e-06,0.14886584869273586,4.482452652744615e-06,-3.1071602037685464
61028.014007003505,5.10749856833225e-07,0.583197281559452,1.7343031425337583e-06,0.8736038508238535
61035.017508754376,2.4698950066495546e-06,1.0021051181257132,1.7821350608825202e-06,-2.18330256202511
61042.021010505254,9.527981012270884e-07,0.15449680136814936,2.2402331996828733e-06,1.747263260308458
61049.024512256125,1.719045942768036e-06,-0.10948720431991546,1.1899148429072092e-06,1.8235128025389606
61056.028014007,8.81166265925549e-07,0.189423918286098,1.1194955000360084e-06,-2.2080917034486895
61063.03151575788,1.4712215409335167e-06,-0.7690743183126307,1.8966357849205234e-06,1.83018352413039
61070.03501750875,1.8237410861282236e-06,-1.1217163248544448,1.8734569604440135e-06,-0.8641914889750412
61077.03851925963,1.7922376033268197e-06,-2.6503207363244785,2.2922159355946368e-06,1.4229613877625493
61084.04202101051,9.684133282108396e-07,-1.087553266827035,2.0987930381935327e-06,0.31623828189454617
61091.04552276138,1.8975438731393613e-06,1.139456428480242,3.6567015777448704e-06,2.709324698170859
61098.04902451226,1.1530680569942e-06,0.5670348228328055,1.3838078228905833e-06,-0.23480357163489216
61105.052526263134,1.7986259072813866e-06,0.08122660053649221,2.6087204252823715e-06,0.9966874441358256
61112.056028014005,2.1956982542264685e-06,2.532826439167925,3.495029422763678e-06,2.933211054893093
61119.05952976488,8.81148342210902e-07,-0.069833321091549,1.8425468629967148e-06,1.5695345949831978
61126.06303151576,1.770364667016268e-06,-2.8199131395044743,3.128698197621145e-06,-1.8831944913206242
61133.06653326663,1.3186734702969472e-06,0.2792808389651453,3.4477318575747698e-06,-2.8385962633583084
61140.07003501751,1.8459447567710601e-06,-1.3508301456832768,1.5627296454189992e-06,1.368871185594969
61147.07353676838,7.898592747877104e-07,0.9107566233491606,2.137752294344384e-06,-0.6038721576514539
61154.07703851926,6.150548531293512e-07,-1.7909390566071621,1.0416886356507958e-06,-0.007990443242044204
61161.08054027014,1.5914975858887776e-06,0.1341138652108115,2.0449515391864078e-06,-0.9199649863782895
61168.08404202101,9.40003864172154e-07,2.6885564131090502,2.21124407148163e-06,-0.9843673505738004
61175.087543771886,2.3589455219711223e-06,2.078773691702414,3.0961781489742664e-07,-0.3927534453344588
61182.091045522764,1.0278809980749682e-06,-2.6342332912415376,1.1504205811611826e-06,0.738400864203866
61189.094547273635,1.1154500463365423e-06,1.8689316059244163,2.7677584130857064e-06,-0.06881411671620587
61196.09804902451,5.902641914507539e-07,0.2095123111894937,2.1072529233550298e-06,-1.5311146319766442
61203.10155077539,9.204075838763736e-07,-0.3059093085859204,2.1715955219788065e-06,1.8887779002247995
61210.10505252626,6.582620608529049e-07,0.8655212734936915,3.036306630375688e-06,2.4689187698354425
61217.10855427714,4.91811705044813e-07,0.2543998309563432,3.1672569097859394e-06,-2.7783887525720847
61224.11205602801,1.5529730239583935e-06,2.1198166279704442,1.5424562067353601e-06,-0.36156554859357304
61231.11555777889,2.010830675837582e-06,0.6252577617249401,3.6603691396375512e-06,0.3704211053961083
61238.11905952977,1.789807153603925e-06,-0.25730866152671134,3.69229691913889e-06,0.3427256567505592
61245.12256128064,1.2771143609485975e-06,1.46168110775239,3.5550614146166227e-06,2.230825784954811
61252.126063031516,9.227653423893334e-07,-1.4129421924804912,4.503399346996848e-06,-0.9861431455147518
61259.12956478239,9.894392642260012e-07,-1.8797241643648723,1.898407119735811e-06,1.3473576893562238
61266.133066533264,1.3683089796128992e-06,0.7852417180739434,3.095978471316848e-06,1.0083634861123518
61273.13656828414,7.162740345469459e-07,-2.1812415772098572,2.015774690243331e-06,2.5469917517713947
61280.14007003502,5.726350776185802e-07,-0.5601405003846269,2.5773549198613975e-06,0.03160390376603317
61287.14357178589,1.0634107520961544e-06,-0.5749213041931652,1.745942063220275e-06,-0.7055054563341705
61294.14707353677,7.123856790530394e-07,-0.35099986120858095,1.3154570092439198e-06,-0.8546484887219923
61301.15057528765,1.6949208963119096e-06,1.1425393530559962,2.365674957459931e-06,2.034667091428897
61308.15407703852,1.4306200533308133e-06,0.7586308359664931,1.967140331386134e-06,1.4008900029364002
