Frequency_Hz,Amplitude_d1,Phase_rad_d1,Amplitude_d3,Phase_rad_d3
61000.0,1.4246405820545613e-06,1.3914588844003337,1.2696176096841933e-06,-0.7798634817701056
61004.004004004004,1.3475091199356175e-06,2.1588694026863267,7.872643137245068e-07,0.8410086635487736
61008.00800800801,7.031192556783219e-07,0.49698975312169097,3.078956280814958e-06,-1.3448950387515577
61012.01201201201,1.6541511257005914e-06,1.8203939638325206,2.0769591222953014e-06,-2.0525650651452145
61016.016016016016,5.598836262419896e-07,-0.59183094781698,2.8653026882627495e-07,0.9155987297424254
61020.02002002002,5.161733419276033e-07,-1.5603698802745216,1.576964748677895e-06,1.170014557813586
61024.024024024024,1.1911861246856524e-06,0.7000081679812322,2.3139934615815293e-06,0.1065045439311011
61028.02802802803,6.112111647528013e-07,-0.5714296475035087,3.0868375951563165e-06,2.215675663838159
61032.03203203203,1.1103226494263927e-06,2.315742279821295,1.0935824979094933e-06,-1.7420810085971046
61036.036036036036,1.2425645399676453e-06,1.2968780666064068,2.1433879868857736e-06,0.3576348306248005
61040.04004004004,1.0046052672876833e-06,1.217256475409844,2.2161968153272872e-06,0.44963970881414905
61044.04404404404,1.7272759306062953e-06,2.057336438404991,1.617261751885083e-06,-0.10919128994604867
61048.04804804805,5.26781688624455e-07,1.812777062178177,1.639858675410314e-06,-1.4667088263184445
61052.05205205205,1.402580840194281e-06,0.2898212805625212,1.1530649990218422e-06,1.4707520089196022
61056.056056056055,2.1703679530841328e-07,1.5933075639233927,1.0352548230086543e-06,1.3442244315744998
61060.06006006006,1.2144514905235347e-06,1.1339217048130235,3.9006573893621397e-07,0.24808259587856674
61064.06406406406,1.295598430153632e-06,0.6007681870262004,2.0530508650291954e-06,2.7592586686189122
61068.06806806807,7.283331392043728e-07,0.6392165338535873,3.0821976349888445e-06,1.14765157844946
61072.07207207207,1.7011790608235032e-06,2.23996290320561,2.27425351794191e-06,1.5433231658562079
61076.076076076075,7.439403464974281e-07,1.1832659145092015,2.732848901926992e-06,-0.41899393791350836
61080.08008008008,1.2156336163740182e-06,0.9655313326457756,1.528711576468104e-06,2.7711897448011236
61084.08408408408,1.5889644554521981e-06,1.2528040421158373,4.510793277425401e-07,1.0254413880698419
61088.08808808809,8.001221140171886e-07,1.4684552581073809,3.2572516735152324e-06,-0.4908160530501436
61092.09209209209,8.5663817384905e-07,-2.0184988559047135,3.0273501091283325e-06,-0.9710381436663402
61096.096096096095,1.471616913110185e-06,1.0228725639895366,1.5992501731819624e-06,0.5041478961619977
61100.1001001001,9.260711633075524e-07,0.6179686858573277,1.3047756148279241e-06,0.16685816839563983
61104.1041041041,6.614233141013765e-07,1.7032919611011716,5.427143071485799e-06,-1.282236090995104
61108.10810810811,1.2875975926649758e-06,-0.887688739177819,3.210718149277686e-06,-1.3154685959325927
61112.11211211211,1.3662188567153612e-06,2.0754758215328404,3.149259590703062e-06,-1.6672839277181213
61116.116116116114,4.3692187726418614e-07,-0.9639581459197769,1.8226484488314686e-06,0.7333521750893266
61120.12012012012,9.413445210311323e-07,0.023226145442839,3.0815009363447594e-06,-1.3019202734835482
61124.12412412412,1.0105337748668692e-06,1.2955901610473537,2.0136858449105814e-06,1.4665445207482501
61128.128128128126,7.481004610670942e-07,0.8766063631373647,3.3638752854932465e-06,-2.1508393310805505
61132.13213213213,1.3634580474363845e-06,0.6575336923322439,2.0363709325743672e-06,0.000808735295885505
61136.136136136134,1.100336932017556e-06,0.49761165998747975,1.3274754613691594e-06,-1.5060706882682888
61140.14014014014,1.362396047986985e-06,1.1198561000433915,1.9015251489484485e-06,2.4105491194316895
61144.14414414414,1.198527577704632e-06,2.0501684529225033,3.5319876587365927e-06,2.596836424737661
61148.148148148146,7.127573117452456e-07,1.0631256417402277,3.6909130329240803e-06,-0.6060733748779568
61152.15215215215,6.563055613630627e-07,0.0912158934391028,1.1168752526795812e-06,-0.9032307442363144
61156.156156156154,1.5956072105415369e-06,1.3491869567027577,1.6185098450627354e-06,0.8092454287707631
61160.16016016016,1.114553251259918e-06,1.0475338680785922,9.762361545356163e-07,2.1615199560087
61164.16416416416,1.127431883005631e-06,2.0912796058124634,1.2403109027974997e-06,-1.7079340645852465
61168.168168168166,1.1658189278039775e-06,0.775146745666685,1.2551627734500883e-06,-0.490084751415886
61172.17217217217,7.616612349995882e-07,1.4842269207317091,2.0134613263181278e-06,-0.2635785647796705
61176.17617617617,1.087047113824838e-06,0.3434508274634851,2.256208116945891e-06,2.28622370883264
61180.18018018018,1.632076383052792e-06,0.837546992209767,1.4347067673200752e-06,1.6820407144011662
61184.18418418418,1.2820264630171576e-06,0.8359949147640772,3.348120783695864e-07,-2.215471884614396
61188.188188188185,6.452759948538491e-07,0.1522976020823391,1.3126968261642033e-06,0.20517539481182917
61192.19219219219,1.5585847614422927e-06,1.1294908489666937,9.003689929477161e-07,-0.3837928211072113
61196.19619619619,8.440339796828684e-07,2.6098545948338474,8.966523124434607e-07,1.896975738887771
61200.2002002002,7.44367805017949e-07,1.9197130904741215,1.8842152258897426e-06,1.5377135991376143
61204.2042042042,6.56624598137139e-07,1.6770110529291697,1.1941737320460158e-06,0.40242569427516
61208.208208208205,1.1125429582790102e-06,0.5904092274379328,3.2190964757402795e-06,0.5708788103230895
61212.21221221221,1.1089313492535873e-06,1.7128060422411013,3.0312386889989738e-06,1.9008040630956924
61216.21621621621,1.388223717121063e-06,1.1640075561836263,3.4860761351013592e-06,-0.3062459399028434
61220.22022022022,1.0633681732207375e-06,0.37156314225807396,9.383025236034483e-07,-2.9202698695390414
61224.22422422422,1.319454185770889e-06,0.7413831648435257,9.473414365162645e-07,1.0002089541552945
61228.228228228225,2.1597534443384677e-06,0.6248718592400907,1.2553728478088097e-06,-0.3807579245465047
61232.23223223223,8.152106688154074e-07,2.314623039489331,1.5140121013028892e-06,-0.2989045831031336
61236.23623623623,4.7358936352972987e-07,-1.7257228011166341,1.0939563818295539e-06,0.9826080699257373
61240.24024024024,1.2896008229201485e-06,0.47739584360111237,2.980007512844981e-06,0.6229433273884285
61244.24424424424,1.0133872041533084e-06,1.3908243511422784,1.2328684083788855e-06,-0.6381193745659098
61248.248248248245,1.2229559057688438e-06,1.4624398231216114,1.7290817381732592e-06,0.08195704469832658
61252.252252252256,8.542869982283684e-07,-1.5697367538609344,1.8004695646286076e-06,-0.719097866851246
61256.25625625626,1.776813409183002e-06,1.014087276083148,2.5187678641950613e-06,0.9953025185692108
61260.260260260264,1.0581695312077153e-06,0.09890371389914018,3.6188144195249773e-06,1.6233642492230056
