Frequency_Hz,Amplitude_d1,Phase_rad_d1,Amplitude_d3,Phase_rad_d3
61000.0,1.3510365962402398e-06,1.1796123243450514,1.6165843382139237e-06,0.09513943242372687
61004.50225112556,1.6957406870540373e-06,2.550040564908575,2.2736718946816327e-06,1.2788449527440056
61009.004502251126,9.541936496730488e-07,-0.6598863392751639,3.245664419230468e-06,-2.8885533256287617
61013.506753376685,5.946442843331195e-07,0.7730414721642956,1.2811023979614976e-06,-0.7464751700582386
61018.00900450225,4.7590400846262917e-07,2.5845655431930887,9.631726570570595e-07,0.7098725622960916
61022.51125562781,1.9660993937153286e-06,1.0556680177578663,9.419623394699882e-07,-1.4782654965859423
61027.01350675338,2.9231815805778925e-07,-1.1959459216953585,1.1974455719264431e-06,-2.2167355015585914
61031.51575787894,1.119725014558257e-06,-0.21407376825426128,8.500381930207593e-07,0.22294256501332382
61036.0180090045,1.0380849440002214e-06,-1.4481471640661345,1.8718743916026027e-06,-1.8789283794976679
61040.52026013006,1.1263598158778145e-06,0.44063788140556487,3.0128714676375654e-06,2.278205791359051
61045.02251125563,7.798723505941711e-07,-1.5720420026904138,1.3379288024821701e-06,0.040480607436070265
61049.52476238119,6.076126819882255e-07,0.3952430624029493,6.879893207726459e-07,-1.0675320621744515
61054.027013506755,4.897931714049334e-07,1.3814011430235449,3.635957502998441e-06,-1.9217261770578722
61058.529264632314,9.462255038286926e-07,0.905266202855666,1.0792312071886586e-06,-0.5651908464950753
61063.03151575788,1.7019720445227479e-06,0.4368173234569265,1.8113481137801979e-06,-0.25982370621189843
61067.53376688344,7.885565765381547e-07,0.15009770466211902,1.8846897560952644e-06,2.327288615786321
61072.03601800901,9.791224681656753e-07,2.357367775784893,1.661104879954466e-06,-1.3488667092828657
61076.538269134566,1.067457735644156e-06,2.329017114722447,1.585925330653139e-06,-0.8771338724738303
61081.04052026013,4.690200241440032e-07,0.10319471654273907,9.918374269924126e-07,-0.9441439043878226
61085.54277138569,1.1587920129840806e-06,2.675484686322487,5.655007184004693e-07,0.945951557308091
61090.04502251126,1.0244104649004036e-06,0.2825504923432238,1.5873731288466966e-06,2.1387278182060507
61094.54727363682,1.3571998243374807e-06,0.8887589912528285,1.4435079258079943e-06,0.3192583527893935
61099.049524762384,1.2872731992230314e-06,1.561937608625849,1.8166261799475075e-06,0.5752174382931474
61103.55177588794,1.7992690987856127e-06,-0.8454671085656894,1.9534738740607372e-06,2.052317749604266
61108.05402701351,1.3724813269528051e-06,0.8050796238466963,4.299788466698917e-06,0.7158678376092762
61112.55627813907,6.611089596439391e-07,-0.14816274783188396,8.030748584422851e-07,1.5430057393744236
61117.058529264636,1.265517211070463e-06,1.5141401654582136,2.548294048608546e-06,0.9390656538762985
61121.560780390195,1.6982934367757983e-06,1.6346214859126769,1.5977997029467969e-06,-1.6334208325592363
