Frequency_Hz,Amplitude_d1,Phase_rad_d1
61749.79594518594,2.8033736511241854e-05,-0.3364721727631885
61755.833881007864,2.85600893704773e-05,-0.3598049216788142
61761.87240722314,2.8580441486715723e-05,-0.35771551578926025
61767.911523889496,2.7580830502596334e-05,-0.3559448949360658
61773.95123106466,2.9033377936395458e-05,-0.33562036251269134
61779.991528806386,2.8656822291919267e-05,-0.3516129072828109
61786.03241717241,3.016936880667048e-05,-0.36707545273616
61792.0738962205,3.0368472840443823e-05,-0.4195408043324619
61798.11596600839,3.051114251812786e-05,-0.4239132003789774
61804.15862659385,3.137215774065311e-05,-0.4573922568202266
61810.20187803466,3.041666073908018e-05,-0.49532874885076117
61816.245720388586,3.098633703090956e-05,-0.465042766553894
61822.29015371328,3.082521995094727e-05,-0.46757906916779945
61828.33517806678,3.1297949762950194e-05,-0.49237877006006675
61834.38079350675,3.189244169422836e-05,-0.5132454026688729
61840.427000091,3.076004404668362e-05,-0.5037425388927601
61846.47379787731,3.194942293094037e-05,-0.5297171793964858
61852.521186923506,3.1977328054683694e-05,-0.5259366577111393
61858.5691672874,3.293562712580827e-05,-0.5436640836830072
61864.617739026806,3.236540154656653e-05,-0.524817737924321
61870.66690219955,3.1922416189233166e-05,-0.568401065431895
61876.71665686346,3.271556513448953e-05,-0.5316380715854312
61882.76700307638,3.254099727015898e-05,-0.563367498961207
61888.817940896144,3.281890991665318e-05,-0.5612930961267645
61894.8694703806,3.3753180217969095e-05,-0.5793107757116069
61900.92159158749,3.2042796668187165e-05,-0.6101507222894018
61906.974304574906,3.301949750011845e-05,-0.5596080181724139
61913.0276094006,3.377465920532177e-05,-0.5951968621754543
61919.081506122435,3.331931605748288e-05,-0.6235253346732429
61925.135994798286,3.3590521140994205e-05,-0.5775314173487884
61931.19107548604,3.4212207573583536e-05,-0.5903037476271553
61937.24674824358,3.4198433439614455e-05,-0.6270313822854788
61943.3030131288,3.303592328776367e-05,-0.6567457632889614
