Frequency_Hz,Amplitude_d1,Phase_rad_d1
61689.449045904825,3.5327651663601976e-05,-0.4021304114963386
61695.48108096709,3.7185437217726796e-05,-0.4093882068042449
61701.513705845726,3.63988632925273e-05,-0.40025560261437265
61707.546920598405,3.7158458652306305e-05,-0.3596611380634062
61713.5807252828,3.689436309568479e-05,-0.40001905701935064
61719.61511995661,3.646353585481292e-05,-0.40577373169853737
61725.65010467751,3.603927408070957e-05,-0.3820610445233081
61731.68567950321,3.630632083850634e-05,-0.360233338826116
61737.72184449139,3.686653309313159e-05,-0.35844097822787424
61743.75859969977,3.62083479314109e-05,-0.3669772121816986
61749.79594518594,3.6184274449535565e-05,-0.38786293858862897
61755.833881007864,3.755780803518997e-05,-0.41808590250009525
61761.87240722314,3.732999372580838e-05,-0.4158096550258317
61767.911523889496,3.777429470127232e-05,-0.42872855110944263
61773.95123106466,3.93191517128643e-05,-0.42262487933020987
61779.991528806386,3.905365017461229e-05,-0.43364810694733513
61786.03241717241,3.972367653367775e-05,-0.42219531425789053
61792.0738962205,3.9125605586620735e-05,-0.46486258685956083
61798.11596600839,3.9932339429554156e-05,-0.4508583614885353
61804.15862659385,4.062159470069031e-05,-0.47890563437763667
61810.20187803466,4.052058941568853e-05,-0.46369497376021035
61816.245720388586,4.071656696354505e-05,-0.4770110183640899
61822.29015371328,4.1599486035555586e-05,-0.4695999192676441
61828.33517806678,4.2159093766832285e-05,-0.490497520443184
61834.38079350675,4.2069857278779696e-05,-0.5043604970773238
61840.427000091,4.190836685308461e-05,-0.4766507481048682
61846.47379787731,4.0621933823359225e-05,-0.5237909667122549
61852.521186923506,4.1451119504389234e-05,-0.49330916533734465
61858.5691672874,4.1513079880961824e-05,-0.5154106097266485
61864.617739026806,4.145025121251899e-05,-0.512138424690626
61870.66690219955,4.3208647154996716e-05,-0.5249597424334277
61876.71665686346,4.318113757971812e-05,-0.5131928007884334
61882.76700307638,4.260566245170869e-05,-0.5014732799472303
61888.817940896144,4.299744560729635e-05,-0.5399824224544689
61894.8694703806,4.2818933091589565e-05,-0.5273499307433162
61900.92159158749,4.3528608237696334e-05,-0.5175180928719588
61906.974304574906,4.294566018157467e-05,-0.5143002032297443
61913.0276094006,4.264770095537396e-05,-0.5496109620676197
61919.081506122435,4.388095386971964e-05,-0.5445561265575781
61925.135994798286,4.390146828034738e-05,-0.5244967053685512
61931.19107548604,4.4929597716170215e-05,-0.5413542950213932
61937.24674824358,4.482075909130289e-05,-0.5454970295811075
61943.3030131288,4.394079747480155e-05,-0.5775674592739704
61949.3598701996,4.431105426563358e-05,-0.5255949982971567
61955.41731951389,4.5007973726566674e-05,-0.5524376127567868
61961.47536112957,4.4744166403773435e-05,-0.5576597818248289
61967.53399510456,4.384181219296692e-05,-0.5720782082610327
61973.59322149665,4.62371682312631e-05,-0.5438672061087249
61979.65304036403,4.503487675523337e-05,-0.5530322076414134
61985.713451764495,4.6059866256353664e-05,-0.5647393648511753
61991.77445575599,4.59184225393804e-05,-0.5589584679992634
61997.83605239646,4.586082208468468e-05,-0.5695714272063122
62003.89824174385,4.5629165998595843e-05,-0.5857540563104338
62009.961023856114,4.6263760648619694e-05,-0.5808550724472683
62016.024398791225,4.621516185760831e-05,-0.5689733317150745
62022.08836660713,4.7291719872290574e-05,-0.6186844897106064
62028.15292736182,4.48569788992063e-05,-0.589125601513891
62034.218081113264,4.64437257303403e-05,-0.6029207076944886
62040.28382791945,4.713459807483282e-05,-0.6100041127509525
62046.350167838355,4.641263571526795e-05,-0.5760853545007927
62052.417100927865,4.5970818185472066e-05,-0.5889624403071937
62058.484627246224,4.699076869164665e-05,-0.5640316289417635
62064.55274685131,4.6743029492312804e-05,-0.6077559155378198
62070.621459801136,4.7499073381514814e-05,-0.6024820252227907
62076.690766153726,4.655999340529311e-05,-0.5895481347454627
62082.76066596709,4.793915681514328e-05,-0.6103419447239937
62088.831159299276,4.69095593569128e-05,-0.6259074566941863
62094.90224620831,4.7401722082927294e-05,-0.6223362809016101
62100.97392675222,4.6746493874337574e-05,-0.5877223630607562
62107.04620098907,4.81603935694468e-05,-0.6028655346301264
62113.1190689769,4.77484267167023e-05,-0.6113688409448581
62119.19253077378,4.820924396898107e-05,-0.5858883332791965
62125.26658643763,4.8709980283280437e-05,-0.6208224934038888
62131.34123602678,4.8101763777801996e-05,-0.6225364948110907
62137.41647959918,4.820627033347854e-05,-0.6367393347085681
62143.49231721291,4.880955250478366e-05,-0.6382111381336826
62149.56874892606,4.83930248155867e-05,-0.6205565266203454
62155.64577479671,4.867636962827579e-05,-0.6366061026029896
62161.72339488296,4.907710173982847e-05,-0.652014631058795
62167.80160924292,4.9275624848666405e-05,-0.6402623213470051
62173.880417934684,4.926405481169924e-05,-0.6240958451763914
62179.95982101638,4.8468738767965576e-05,-0.6242287987041826
62186.03981854613,4.902127733707405e-05,-0.6168371731271713
62192.12041058204,4.995267745451135e-05,-0.6511032060235152
62198.20159718214,4.8780310752074345e-05,-0.6395656807168449
62204.283378404805,4.8509457864063794e-05,-0.6454412031027722
62210.365754308055,4.9364669177890573e-05,-0.6348713077249373
62216.44872495003,4.998846697087601e-05,-0.6073772824661169
62222.5322903889,4.9962372117832554e-05,-0.6341507145265184
62228.61645068281,4.9764091823963363e-05,-0.6296920669286659
62234.701205889934,5.067443843646956e-05,-0.6591463681143731
62240.78655606844,5.001890615666523e-05,-0.6232201735039731
62246.872501276506,5.040743033385978e-05,-0.6336843677303027
