Frequency_Hz,Amplitude_d1,Phase_rad_d1,Amplitude_d3,Phase_rad_d3
61000.0,1.0171282035089506e-05,0.020083299019888572,8.029934684055391e-06,-0.38283054432032315
61555.555555555555,5.002943129547787e-06,-2.3270363277099095,1.5259699867353223e-05,0.9184620827598493
62111.11111111111,1.4605224704225877e-05,-1.3415737121641718,1.8484483242408475e-05,-2.7744579472127673
62666.666666666664,3.1322636748787846e-06,2.1912658254649604,1.255235534930434e-05,0.5356864696851267
63222.22222222222,1.0904900584514218e-05,-0.21094645389045774,2.5041914701271946e-05,1.8315290569645335
63777.77777777778,9.26883082512091e-06,2.3268121636081784,1.5305993267251746e-05,-0.7624005599536835
64333.333333333336,1.1425691482003909e-05,-1.3505804999279518,1.619848959396985e-05,0.10102535275221
64888.88888888889,6.233340179362245e-06,-1.992473928346226,1.5448817428683693e-05,0.30196971783859056
65444.444444444445,5.563557854569055e-06,1.7532220848616684,2.0849812696017653e-05,-3.071941478771926
66000.0,2.0897790622246115e-06,-1.9130389204179281,6.494722925444516e-06,-2.9758961957804866
