Frequency_Hz,Amplitude_d1,Phase_rad_d1,Amplitude_d3,Phase_rad_d3
61000.0,9.901355007603127e-07,2.8951912662153596,1.6406816408789088e-06,-1.3627695571345926
61002.50125062531,1.3891344638958787e-06,0.515643998688885,1.3273185413762658e-06,0.009179476716917349
61005.00250125062,7.668527876582908e-07,0.12709257101543428,1.4236755939935278e-06,2.0017651201401305
61007.503751875935,4.4691211904376093e-07,-1.0917170642658849,2.3791127788763456e-06,-0.859061815008699
61010.00500250125,1.263258255734482e-06,-0.6139630600139174,8.774686764224539e-07,-2.2329051469093075
61012.506253126565,9.046385056184428e-07,0.694104777725011,1.021101603588811e-06,0.3039350291394661
61015.007503751876,3.07286334614503e-07,-0.021774622746486602,1.0171915181619926e-06,-0.2254048003247145
61017.50875437719,9.650361593147537e-07,0.2486982510356731,1.5349294753967333e-06,-1.0771276601283242
61020.0100050025,3.199631183915642e-07,1.109313600920321,1.5381400868106422e-06,-2.427111368652969
61022.51125562781,4.2541248101751187e-07,-0.41449696119733875,1.4801613437231574e-06,-1.5760807777647414
61025.01250625313,8.923240209714738e-07,1.293987817432012,1.864085292054695e-06,-1.4475456511342941
61027.51375687844,1.8042627749981247e-06,-0.3224651625451073,1.2227919682257115e-06,-1.159533523666303
61030.01500750375,2.2615514827398542e-07,0.2669205935227794,2.555447253842719e-06,1.8575989610192585
61032.516258129064,3.905630323856391e-07,-0.7549021391976259,1.3328110921947085e-06,-1.2356215665350245
61035.017508754376,3.772300572110535e-07,0.21978050771960903,1.4685368076942456e-06,-2.8392725279408424
61037.51875937969,8.798214176156043e-07,0.8752484981568145,2.5601155011522682e-06,2.463310937887577
61040.020010005006,2.889364424335751e-07,-0.785497572276789,1.9270077214265534e-06,-1.893694767973463
61042.52126063032,1.4045396752282397e-06,1.9070205526895003,2.301724266567445e-06,2.797971127547392
61045.02251125563,6.378121946622442e-07,-2.420037631595966,1.1555613202091717e-06,0.0689347055419909
61047.52376188094,5.670205461841584e-07,2.159943656471335,1.6109238318769324e-06,2.078412220194344
61050.02501250625,5.322845724841418e-07,-1.3920392004845699,1.5487132687719445e-06,-2.661944838047225
61052.52626313156,8.773943638148179e-07,-1.49746374763853,1.0969684988330428e-06,-0.6828317659274824
61055.027513756875,4.224357196472523e-07,-0.22677544386727785,6.75044585208621e-07,0.0014873474798883235
61057.528764382194,8.879264530383199e-07,0.2033726134269738,9.001726817725172e-07,-1.5767943841492054
61060.030015007505,6.475341931842452e-07,2.156946470907724,2.2506497788077798e-06,-2.2846593662126997
61062.53126563282,9.754696423026775e-07,-0.17404693216900152,5.582687780583345e-07,0.9757274407050642
61065.03251625813,8.163954284786612e-07,-0.5485717943219627,1.3612824415961718e-06,1.651170090569965
61067.53376688344,4.403750100728351e-07,1.3474314636906555,1.91116995880653e-06,1.8460482885389076
61070.03501750875,1.069299864407093e-06,0.24085410304503124,6.505618188044133e-07,2.35769111771506
61072.53626813407,1.0805202901204267e-06,0.003819641856414282,1.2365183802664943e-06,1.8991946847754646
61075.03751875938,8.495152497419324e-07,-0.5597449816864095,5.553189542647439e-07,0.47574153185239165
61077.53876938469,7.000215040232461e-07,0.12328469024068123,8.442706126669026e-07,-0.2405898831318109
61080.040020010005,9.674298305215843e-07,0.12348551370758985,2.5996857776998244e-06,-0.6168559549511513
61082.541270635316,7.914191944442332e-07,-0.49139995619261273,5.778115709330781e-07,-0.8593817045540377
61085.04252126063,9.338426132811734e-07,1.2823751295812773,2.0171669450838535e-06,1.0781501658473431
61087.54377188594,3.5069480930846457e-07,-2.7298770199138422,7.109202764467376e-07,-2.694251840211403
61090.04502251126,6.975556937635576e-07,0.24113441046875822,1.0891551320957587e-06,1.8703335537461823
61092.54627313657,1.1316949894160696e-06,1.0895674161888558,1.277509425935063e-06,-0.3618059207122293
61095.04752376188,6.663238909581578e-07,0.9973751139724791,8.680524478290717e-07,0.8803551584670669
61097.54877438719,3.658241060617433e-07,-0.40493290141051946,1.931764029009185e-06,-2.731264255717672
61100.050025012504,1.5110804971504268e-06,-0.5331168890302065,1.958734625117966e-06,-2.1807858624179723
61102.551275637816,7.596501906231044e-07,-0.5729996090302131,1.4492670076383557e-06,-0.7109999889417623
61105.052526263134,1.1845028544559841e-06,-0.9942714885402013,9.416302572937175e-07,-0.3184745236413676
